Time [s],F_NEDC,V_NEDC,F_2,V_2,F_1,V_1
2368,,,460.02557,10.255816,1515.0657,-0.015150656
2369,,,366.69083,10.239388,1515.0121,-0.0151501205
2369,,,366.69083,10.239388,1515.0121,-0.0151501205
2370,,,368.21716,10.256735,1514.9585,-0.015149585
2370,,,368.21716,10.256735,1514.9585,-0.015149585
2371,,,692.2044,10.3607025,1514.9049,-0.015149049
2371,,,692.2044,10.3607025,1514.9049,-0.015149049
2372,,,912.1476,10.49435,1514.8514,-0.015148514
2372,,,912.1476,10.49435,1514.8514,-0.015148514
2373,,,1591.3248,10.757126,1514.7979,-0.015147978
2373,,,1591.3248,10.757126,1514.7979,-0.015147978
2374,,,1829.9883,11.064147,1514.7443,-0.015147443
2374,,,1829.9883,11.064147,1514.7443,-0.015147443
2375,,,1601.835,11.323826,1514.6907,-0.015146907
2375,,,1601.835,11.323826,1514.6907,-0.015146907
2376,,,1391.7708,11.537293,1514.6372,-0.015146372
2376,,,1391.7708,11.537293,1514.6372,-0.015146372
2377,,,1537.04,11.778885,1514.5836,-0.015145836
2377,,,1537.04,11.778885,1514.5836,-0.015145836
2378,,,589.8836,11.823159,1514.53,-0.015145301
2378,,,589.8836,11.823159,1514.53,-0.015145301
2379,,,631.3654,11.87175,1514.4766,-0.015144765
2379,,,631.3654,11.87175,1514.4766,-0.015144765
2380,,,-524.2486,11.683134,1514.423,-0.01514423
2380,,,-524.2486,11.683134,1514.423,-0.01514423
2381,,,-1420.9694,11.300974,1514.3695,-0.015143694
2381,,,-1420.9694,11.300974,1514.3695,-0.015143694
2382,,,-2677.7178,10.65113,1514.3159,-0.015143159
2382,,,-2677.7178,10.65113,1514.3159,-0.015143159
2383,,,-2522.888,10.030748,1514.2623,-0.015142624
2383,,,-2522.888,10.030748,1514.2623,-0.015142624
2384,,,-2575.6843,9.406235,1514.2089,-0.015142089
2384,,,-2575.6843,9.406235,1514.2089,-0.015142089
2385,,,-2452.3079,8.814759,1514.1553,-0.015141553
2385,,,-2452.3079,8.814759,1514.1553,-0.015141553
2386,,,-3104.9104,8.097966,1514.1018,-0.015141018
2386,,,-3104.9104,8.097966,1514.1018,-0.015141018
2387,,,-2650.3376,7.48277,1514.0482,-0.015140482
2387,,,-2650.3376,7.48277,1514.0482,-0.015140482
2388,,,-2835.5703,6.8536167,1513.9948,-0.015139948
2388,,,-2835.5703,6.8536167,1513.9948,-0.015139948
2389,,,-3300.1023,6.1464953,1513.9412,-0.015139412
2389,,,-3300.1023,6.1464953,1513.9412,-0.015139412
2390,,,-5346.3135,5.015094,1513.8877,-0.015138877
2390,,,-5346.3135,5.015094,1513.8877,-0.015138877
2391,,,-5814.132,3.7697802,1513.8341,-0.015138341
2391,,,-5814.132,3.7697802,1513.8341,-0.015138341
2392,,,-6620.8013,2.351119,1513.7806,-0.015137807
2392,,,-6620.8013,2.351119,1513.7806,-0.015137807
2393,,,-5319.5483,1.2013038,1513.7272,-0.015137271
2393,,,-5319.5483,1.2013038,1513.7272,-0.015137271
2394,,,-5371.587,0.05371587,1513.6736,-0.015136736
2394,,,-5371.587,0.05371587,1513.6736,-0.015136736
2395,,,-205.15033,0.0020515032,1513.6201,-0.015136201
2395,,,-205.15033,0.0020515032,1513.6201,-0.015136201
2396,,,-205.11465,0.0020511465,1513.5665,-0.015135665
2396,,,-205.11465,0.0020511465,1513.5665,-0.015135665
2397,,,-205.1147,0.0020511472,1513.5131,-0.015135131
2397,,,-205.1147,0.0020511472,1513.5131,-0.015135131
2398,,,-205.1147,0.0020511472,1513.4596,-0.015134595
2398,,,-205.1147,0.0020511472,1513.4596,-0.015134595
2399,,,-205.1147,0.0020511472,1513.406,-0.015134061
2399,,,-205.1147,0.0020511472,1513.406,-0.015134061
2400,,,-205.1147,0.0020511472,,
2400,,,-205.1147,0.0020511472,,
2401,,,-205.1147,0.0020511472,,
2401,,,-205.1147,0.0020511472,,
2402,,,-205.1147,0.0020511472,,
2402,,,-205.1147,0.0020511472,,
2403,,,-205.1147,0.0020511472,,
2403,,,-205.1147,0.0020511472,,
2404,,,-205.1147,0.0020511472,,
2404,,,-205.1147,0.0020511472,,
2405,,,-205.1147,0.0020511472,,
2405,,,-205.1147,0.0020511472,,
2406,,,-205.1147,0.0020511472,,
2406,,,-205.1147,0.0020511472,,
2407,,,-205.1147,0.0020511472,,
2407,,,-205.1147,0.0020511472,,
2408,,,-205.1147,0.0020511472,,
2408,,,-205.1147,0.0020511472,,
2409,,,-205.1147,0.0020511472,,
2409,,,-205.1147,0.0020511472,,
2410,,,-205.1147,0.0020511472,,
2410,,,-205.1147,0.0020511472,,
2411,,,-205.1147,0.0020511472,,
2411,,,-205.1147,0.0020511472,,
2412,,,-205.1147,0.0020511472,,
2412,,,-205.1147,0.0020511472,,
2413,,,-205.1147,0.0020511472,,
2413,,,-205.1147,0.0020511472,,
2414,,,-205.1147,0.0020511472,,
2414,,,-205.1147,0.0020511472,,
2415,,,-205.1147,0.0020511472,,
2415,,,-205.1147,0.0020511472,,
2416,,,-205.1147,0.0020511472,,
2416,,,-205.1147,0.0020511472,,
2417,,,-205.1147,0.0020511472,,
2417,,,-205.1147,0.0020511472,,
2418,,,-205.1147,0.0020511472,,
2418,,,-205.1147,0.0020511472,,
2419,,,-205.1147,0.0020511472,,
2419,,,-205.1147,0.0020511472,,
2420,,,5101.5825,1.1280481,,
2420,,,5101.5825,1.1280481,,
2421,,,4606.4927,2.2014601,,
2421,,,4606.4927,2.2014601,,
2422,,,5413.1133,3.4403133,,
2422,,,5413.1133,3.4403133,,
2423,,,5572.002,4.7200966,,
2423,,,5572.002,4.7200966,,
2424,,,3165.1316,5.4921904,,
2424,,,3165.1316,5.4921904,,
2425,,,188.92216,5.6118913,,
2425,,,188.92216,5.6118913,,
2426,,,615.09076,5.795524,,
2426,,,615.09076,5.795524,,
2427,,,1672.2183,6.2108474,,
2427,,,1672.2183,6.2108474,,
2428,,,2058.942,6.7217245,,
2428,,,2058.942,6.7217245,,
2429,,,1406.1831,7.1008964,,
2429,,,1406.1831,7.1008964,,
2430,,,1413.8407,7.477795,,
2430,,,1413.8407,7.477795,,
2431,,,1479.6786,7.873339,,
2431,,,1479.6786,7.873339,,
2432,,,1145.5342,8.203425,,
2432,,,1145.5342,8.203425,,
2433,,,507.6009,8.403879,,
2433,,,507.6009,8.403879,,
2434,,,1120.0197,8.724527,,
2434,,,1120.0197,8.724527,,
2435,,,1100.2501,9.054586,,
2435,,,1100.2501,9.054586,,
2436,,,297.4144,9.236245,,
2436,,,297.4144,9.236245,,
2437,,,177.3817,9.3968315,,
2437,,,177.3817,9.3968315,,
2438,,,2.0934074,9.534357,,
2438,,,2.0934074,9.534357,,
2439,,,77.29312,9.724583,,
2439,,,77.29312,9.724583,,
2440,,,-185.41641,9.866116,,
2440,,,-185.41641,9.866116,,
2441,,,397.79758,10.085986,,
2441,,,397.79758,10.085986,,
2442,,,453.43542,10.279572,,
2442,,,453.43542,10.279572,,
2443,,,1217.8115,10.601813,,
2443,,,1217.8115,10.601813,,
2444,,,904.0927,10.851232,,
2444,,,904.0927,10.851232,,
2445,,,508.1976,11.011474,,
2445,,,508.1976,11.011474,,
2446,,,382.68414,11.13106,,
2446,,,382.68414,11.13106,,
2447,,,978.8733,11.361739,,
2447,,,978.8733,11.361739,,
2448,,,1071.8644,11.589731,,
2448,,,1071.8644,11.589731,,
2449,,,1207.3019,11.793483,,
2449,,,1207.3019,11.793483,,
2450,,,1033.3491,11.902586,,
2450,,,1033.3491,11.902586,,
2451,,,1073.1787,12.05201,,
2451,,,1073.1787,12.05201,,
2452,,,-76.88178,11.997296,,
2452,,,-76.88178,11.997296,,
2453,,,634.5556,12.021663,,
2453,,,634.5556,12.021663,,
2454,,,684.4395,12.055866,,
2454,,,684.4395,12.055866,,
2455,,,485.36353,12.040497,,
2455,,,485.36353,12.040497,,
2456,,,302.3603,11.979379,,
2456,,,302.3603,11.979379,,
2457,,,221.7123,11.890144,,
2457,,,221.7123,11.890144,,
2458,,,-434.86746,11.658046,,
2458,,,-434.86746,11.658046,,
2459,,,-2254.556,11.030743,,
2459,,,-2254.556,11.030743,,
2460,,,-2516.7407,10.324659,,
2460,,,-2516.7407,10.324659,,
2461,,,-2609.2224,9.593195,,
2461,,,-2609.2224,9.593195,,
2462,,,-5814.851,8.262235,,
2462,,,-5814.851,8.262235,,
2463,,,-8709.702,6.228444,,
2463,,,-8709.702,6.228444,,
2464,,,-7659.846,4.387521,,
2464,,,-7659.846,4.387521,,
2465,,,-7245.9033,2.6440647,,
2465,,,-7245.9033,2.6440647,,
2466,,,-6480.509,1.066319,,
2466,,,-6480.509,1.066319,,
2467,,,-3920.2825,0.039202824,,
2467,,,-3920.2825,0.039202824,,
2467.0908,,,7.48E-07,-7.48E-12,,
2467.0908,,,7.48E-07,-7.48E-12,,
2468,,,7.48E-07,-7.48E-12,,
2468,,,7.48E-07,-7.48E-12,,
2469,,,7.48E-07,-7.48E-12,,
2469,,,7.48E-07,-7.48E-12,,
2470,,,7.48E-07,-7.48E-12,,
2470,,,7.48E-07,-7.48E-12,,
2471,,,7.48E-07,-7.48E-12,,
2471,,,7.48E-07,-7.48E-12,,
2472,,,7.48E-07,-7.48E-12,,
2472,,,7.48E-07,-7.48E-12,,
2473,,,7.48E-07,-7.48E-12,,
2473,,,7.48E-07,-7.48E-12,,
2474,,,7.48E-07,-7.48E-12,,
2474,,,7.48E-07,-7.48E-12,,
2475,,,7.48E-07,-7.48E-12,,
2475,,,7.48E-07,-7.48E-12,,
2476,,,7.48E-07,-7.48E-12,,
2476,,,7.48E-07,-7.48E-12,,
2477,,,7.48E-07,-7.48E-12,,
2477,,,7.48E-07,-7.48E-12,,
2478,,,7.48E-07,-7.48E-12,,
2478,,,7.48E-07,-7.48E-12,,
2479,,,7.48E-07,-7.48E-12,,
2479,,,7.48E-07,-7.48E-12,,
2480,,,7.48E-07,-7.48E-12,,
2480,,,7.48E-07,-7.48E-12,,
2481,,,7.48E-07,-7.48E-12,,
2481,,,7.48E-07,-7.48E-12,,
2482,,,7.48E-07,-7.48E-12,,
2482,,,7.48E-07,-7.48E-12,,
2483,,,7.48E-07,-7.48E-12,,
2483,,,7.48E-07,-7.48E-12,,
2484,,,7.48E-07,-7.48E-12,,
2484,,,7.48E-07,-7.48E-12,,
2485,,,7.48E-07,-7.48E-12,,
2485,,,7.48E-07,-7.48E-12,,
2486,,,7.48E-07,-7.48E-12,,
2486,,,7.48E-07,-7.48E-12,,
2487,,,7.48E-07,-7.48E-12,,
2487,,,7.48E-07,-7.48E-12,,
2488,,,7.48E-07,-7.48E-12,,
2488,,,7.48E-07,-7.48E-12,,
2488.004,,,586.53204,-7.48E-12,,
2488.004,,,586.53204,-7.48E-12,,
2488.004,,,586.5327,1.41E-10,,
2488.004,,,586.5327,1.41E-10,,
2489,,,7490.8306,1.4582639,,
2489,,,7490.8306,1.4582639,,
2490,,,8656.389,3.234814,,
2490,,,8656.389,3.234814,,
2491,,,7149.484,4.6985664,,
2491,,,7149.484,4.6985664,,
2492,,,3202.5032,5.307614,,
2492,,,3202.5032,5.307614,,
2493,,,4974.3574,6.2514257,,
2493,,,4974.3574,6.2514257,,
2494,,,4998.678,7.215944,,
2494,,,4998.678,7.215944,,
2495,,,4764.5493,8.128666,,
2495,,,4764.5493,8.128666,,
2496,,,3895.337,8.8524885,,
2496,,,3895.337,8.8524885,,
2497,,,2733.5066,9.31959,,
2497,,,2733.5066,9.31959,,
2498,,,91.00068,9.214529,,
2498,,,91.00068,9.214529,,
2499,,,25.685019,9.069643,,
2499,,,25.685019,9.069643,,
2500,,,-3847.6511,8.104788,,
2500,,,-3847.6511,8.104788,,
2501,,,-5812.2847,6.687748,,
2501,,,-5812.2847,6.687748,,
2502,,,-5420.815,5.3369107,,
2502,,,-5420.815,5.3369107,,
2503,,,-5012.159,4.078744,,
2503,,,-5012.159,4.078744,,
2504,,,-621.36523,3.7569747,,
2504,,,-621.36523,3.7569747,,
2505,,,-1612.5337,3.2693365,,
2505,,,-1612.5337,3.2693365,,
2506,,,2220.3655,3.5848713,,
2506,,,2220.3655,3.5848713,,
2507,,,4226.2983,4.363437,,
2507,,,4226.2983,4.363437,,
2508,,,3982.0232,5.1090465,,
2508,,,3982.0232,5.1090465,,
2509,,,3064.1912,5.656422,,
2509,,,3064.1912,5.656422,,
2510,,,2114.8074,5.992463,,
2510,,,2114.8074,5.992463,,
2511,,,1241.7166,6.133416,,
2511,,,1241.7166,6.133416,,
2512,,,773.1468,6.1661215,,
2512,,,773.1468,6.1661215,,
2513,,,270.70435,6.087679,,
2513,,,270.70435,6.087679,,
2514,,,-3047.2625,5.3015227,,
2514,,,-3047.2625,5.3015227,,
2515,,,371.8587,5.207976,,
2515,,,371.8587,5.207976,,
2516,,,4393.2886,6.0006504,,
2516,,,4393.2886,6.0006504,,
2517,,,4951.262,6.9499235,,
2517,,,4951.262,6.9499235,,
2518,,,4461.096,7.7986417,,
2518,,,4461.096,7.7986417,,
2519,,,3454.3584,8.427109,,
2519,,,3454.3584,8.427109,,
2520,,,1574.9917,8.647445,,
2520,,,1574.9917,8.647445,,
2521,,,499.88498,8.620092,,
2521,,,499.88498,8.620092,,
2522,,,484.8255,8.58206,,
2522,,,484.8255,8.58206,,
2523,,,158.08022,8.477744,,
2523,,,158.08022,8.477744,,
2524,,,-5757.5786,7.1175117,,
2524,,,-5757.5786,7.1175117,,
2525,,,-9946.424,4.808975,,
2525,,,-9946.424,4.808975,,
2526,,,-8818.868,2.696697,,
2526,,,-8818.868,2.696697,,
2527,,,-3139.3003,1.7988291,,
2527,,,-3139.3003,1.7988291,,
2528,,,-561.43,1.5028254,,
2528,,,-561.43,1.5028254,,
2529,,,99.85499,1.3705292,,
2529,,,99.85499,1.3705292,,
2530,,,2303.0815,1.7094331,,
2530,,,2303.0815,1.7094331,,
2531,,,3385.4946,2.2959507,,
2531,,,3385.4946,2.2959507,,
2532,,,923.852,2.36582,,
2532,,,923.852,2.36582,,
2533,,,429.42505,2.3013668,,
2533,,,429.42505,2.3013668,,
2534,,,-461.03107,2.0397048,,
2534,,,-461.03107,2.0397048,,
2535,,,1228.9662,2.1261826,,
2535,,,1228.9662,2.1261826,,
2536,,,5650.2617,3.168925,,
2536,,,5650.2617,3.168925,,
2537,,,4305.832,3.9636583,,
2537,,,4305.832,3.9636583,,
2538,,,2671.3887,4.389853,,
2538,,,2671.3887,4.389853,,
2539,,,3977.3574,5.067832,,
2539,,,3977.3574,5.067832,,
2540,,,1035.7622,5.131945,,
2540,,,1035.7622,5.131945,,
2541,,,368.15546,5.02431,,
2541,,,368.15546,5.02431,,
2542,,,-4284.4717,3.9251196,,
2542,,,-4284.4717,3.9251196,,
2543,,,-5510.659,2.5209622,,
2543,,,-5510.659,2.5209622,,
2544,,,-827.74,2.0984552,,
2544,,,-827.74,2.0984552,,
2545,,,2912.622,2.5156627,,
2545,,,2912.622,2.5156627,,
2546,,,7068.628,3.8488636,,
2546,,,7068.628,3.8488636,,
2547,,,8168.98,5.4527936,,
2547,,,8168.98,5.4527936,,
2548,,,7216.136,6.861583,,
2548,,,7216.136,6.861583,,
2549,,,6489.5767,8.101099,,
2549,,,6489.5767,8.101099,,
2550,,,6241.358,9.273567,,
2550,,,6241.358,9.273567,,
2551,,,5012.351,10.171818,,
2551,,,5012.351,10.171818,,
2552,,,4572.5845,10.954132,,
2552,,,4572.5845,10.954132,,
2553,,,3737.2239,11.545709,,
2553,,,3737.2239,11.545709,,
2554,,,4313.9185,12.248458,,
2554,,,4313.9185,12.248458,,
2555,,,3754.968,12.8408,,
2555,,,3754.968,12.8408,,
2556,,,3521.4878,13.374594,,
2556,,,3521.4878,13.374594,,
2557,,,2401.7185,13.66703,,
2557,,,2401.7185,13.66703,,
2558,,,1703.2334,13.802412,,
2558,,,1703.2334,13.802412,,
2559,,,1794.2063,13.9612465,,
2559,,,1794.2063,13.9612465,,
2560,,,993.0735,13.962283,,
2560,,,993.0735,13.962283,,
2561,,,1310.2811,14.028617,,
2561,,,1310.2811,14.028617,,
2562,,,688.28357,13.972281,,
2562,,,688.28357,13.972281,,
2563,,,680.40485,13.916807,,
2563,,,680.40485,13.916807,,
2564,,,486.08878,13.8284645,,
2564,,,486.08878,13.8284645,,
2565,,,392.0003,13.711358,,
2565,,,392.0003,13.711358,,
2566,,,475.0727,13.602872,,
2566,,,475.0727,13.602872,,
2567,,,548.06537,13.501464,,
2567,,,548.06537,13.501464,,
2568,,,647.2484,13.413667,,
2568,,,647.2484,13.413667,,
2569,,,990.1617,13.393079,,
2569,,,990.1617,13.393079,,
2570,,,877.18134,13.344945,,
2570,,,877.18134,13.344945,,
2571,,,487.47415,13.206931,,
2571,,,487.47415,13.206931,,
2572,,,962.61273,13.160493,,
2572,,,962.61273,13.160493,,
2573,,,1873.8617,13.307889,,
2573,,,1873.8617,13.307889,,
2574,,,2194.9504,13.525561,,
2574,,,2194.9504,13.525561,,
2575,,,1876.395,13.670591,,
2575,,,1876.395,13.670591,,
2576,,,-452.0117,13.317212,,
2576,,,-452.0117,13.317212,,
2577,,,-2725.7817,12.468219,,
2577,,,-2725.7817,12.468219,,
2578,,,-7583.1216,10.576123,,
2578,,,-7583.1216,10.576123,,
2579,,,-9030.388,8.333406,,
2579,,,-9030.388,8.333406,,
2580,,,-8921.429,6.104395,,
2580,,,-8921.429,6.104395,,
2581,,,-8238.0205,4.024102,,
2581,,,-8238.0205,4.024102,,
2582,,,-6056.78,2.4153624,,
2582,,,-6056.78,2.4153624,,
2583,,,-4531.183,1.152998,,
2583,,,-4531.183,1.152998,,
2584,,,-3904.8738,0.03904874,,
2584,,,-3904.8738,0.03904874,,
2584.0679,,,9.25E-11,-9.25E-16,,
2584.0679,,,9.25E-11,-9.25E-16,,
2585,,,373.62338,-0.0037362338,,
2585,,,373.62338,-0.0037362338,,
2586,,,373.6243,-0.0037362431,,
2586,,,373.6243,-0.0037362431,,
2587,,,373.6243,-0.0037362431,,
2587,,,373.6243,-0.0037362431,,
2588,,,373.6243,-0.0037362431,,
2588,,,373.6243,-0.0037362431,,
2589,,,373.6243,-0.0037362431,,
2589,,,373.6243,-0.0037362431,,
2590,,,373.6243,-0.0037362431,,
2590,,,373.6243,-0.0037362431,,
2591,,,373.6243,-0.0037362431,,
2591,,,373.6243,-0.0037362431,,
2592,,,373.6243,-0.0037362431,,
2592,,,373.6243,-0.0037362431,,
2593,,,373.6243,-0.0037362431,,
2593,,,373.6243,-0.0037362431,,
2594,,,373.6243,-0.0037362431,,
2594,,,373.6243,-0.0037362431,,
2595,,,373.6243,-0.0037362431,,
2595,,,373.6243,-0.0037362431,,
2596,,,373.6243,-0.0037362431,,
2596,,,373.6243,-0.0037362431,,
2597,,,373.6243,-0.0037362431,,
2597,,,373.6243,-0.0037362431,,
2598,,,373.6243,-0.0037362431,,
2598,,,373.6243,-0.0037362431,,
2599,,,373.6243,-0.0037362431,,
2599,,,373.6243,-0.0037362431,,
2600,,,373.6243,-0.0037362431,,
2600,,,373.6243,-0.0037362431,,
2601,,,373.6243,-0.0037362431,,
2601,,,373.6243,-0.0037362431,,
2602,,,373.6243,-0.0037362431,,
2602,,,373.6243,-0.0037362431,,
2603,,,373.6243,-0.0037362431,,
2603,,,373.6243,-0.0037362431,,
2604,,,373.6243,-0.0037362431,,
2604,,,373.6243,-0.0037362431,,
2605,,,373.6243,-0.0037362431,,
2605,,,373.6243,-0.0037362431,,
2606,,,373.6243,-0.0037362431,,
2606,,,373.6243,-0.0037362431,,
2607,,,373.6243,-0.0037362431,,
2607,,,373.6243,-0.0037362431,,
2608,,,373.6243,-0.0037362431,,
2608,,,373.6243,-0.0037362431,,
2609,,,373.6243,-0.0037362431,,
2609,,,373.6243,-0.0037362431,,
2610,,,373.6243,-0.0037362431,,
2610,,,373.6243,-0.0037362431,,
2611,,,373.6243,-0.0037362431,,
2611,,,373.6243,-0.0037362431,,
2612,,,373.6243,-0.0037362431,,
2612,,,373.6243,-0.0037362431,,
2613,,,373.6243,-0.0037362431,,
2613,,,373.6243,-0.0037362431,,
2614,,,373.6243,-0.0037362431,,
2614,,,373.6243,-0.0037362431,,
2615,,,373.6243,-0.0037362431,,
2615,,,373.6243,-0.0037362431,,
2616,,,373.6243,-0.0037362431,,
2616,,,373.6243,-0.0037362431,,
2616.0178,,,2132.318,4.97E-10,,
2616.0178,,,2132.318,4.97E-10,,
2617,,,6456.181,1.130016,,
2617,,,6456.181,1.130016,,
2618,,,9274.895,2.9216206,,
2618,,,9274.895,2.9216206,,
2619,,,9130.551,4.7085304,,
2619,,,9130.551,4.7085304,,
2620,,,8921.603,6.4474006,,
2620,,,8921.603,6.4474006,,
2621,,,7805.2783,7.942922,,
2621,,,7805.2783,7.942922,,
2622,,,6609.3955,9.16712,,
2622,,,6609.3955,9.16712,,
2623,,,5715.158,10.183051,,
2623,,,5715.158,10.183051,,
2624,,,5047.742,11.0493145,,
2624,,,5047.742,11.0493145,,
2625,,,5383.0874,11.986172,,
2625,,,5383.0874,11.986172,,
2626,,,4332.793,12.711595,,
2626,,,4332.793,12.711595,,
2627,,,3070.8306,13.158112,,
2627,,,3070.8306,13.158112,,
2628,,,3145.0823,13.591974,,
2628,,,3145.0823,13.591974,,
2629,,,3947.228,14.185525,,
2629,,,3947.228,14.185525,,
2630,,,3206.1248,14.626638,,
2630,,,3206.1248,14.626638,,
2631,,,1863.7313,14.79039,,
2631,,,1863.7313,14.79039,,
2632,,,1213.728,14.811266,,
2632,,,1213.728,14.811266,,
2633,,,776.0902,14.749184,,
2633,,,776.0902,14.749184,,
2634,,,875.1696,14.7220125,,
2634,,,875.1696,14.7220125,,
2635,,,319.56656,14.591518,,
2635,,,319.56656,14.591518,,
2636,,,-2297.3518,13.901673,,
2636,,,-2297.3518,13.901673,,
2637,,,-4705.1533,12.682287,,
2637,,,-4705.1533,12.682287,,
2638,,,-4529.6606,11.481774,,
2638,,,-4529.6606,11.481774,,
2639,,,-4639.0283,10.265454,,
2639,,,-4639.0283,10.265454,,
2640,,,-4429.3975,9.094603,,
2640,,,-4429.3975,9.094603,,
2641,,,-2339.3386,8.367974,,
2641,,,-2339.3386,8.367974,,
2642,,,-1246.7421,7.8883395,,
2642,,,-1246.7421,7.8883395,,
2643,,,-1538.2483,7.343921,,
2643,,,-1538.2483,7.343921,,
2644,,,-1821.5714,6.721799,,
2644,,,-1821.5714,6.721799,,
2645,,,-3506.8152,5.750849,,
2645,,,-3506.8152,5.750849,,
2646,,,-5708.593,4.3063416,,
2646,,,-5708.593,4.3063416,,
2647,,,-5821.852,2.825463,,
2647,,,-5821.852,2.825463,,
2648,,,-4207.5586,1.693234,,
2648,,,-4207.5586,1.693234,,
2649,,,-3024.9976,0.85117775,,
2649,,,-3024.9976,0.85117775,,
2650,,,-3022.5078,0.03022508,,
2650,,,-3022.5078,0.03022508,,
2650.077,,,1.94E-05,-1.94E-10,,
2650.077,,,1.94E-05,-1.94E-10,,
2651,,,1.94E-05,-1.94E-10,,
2651,,,1.94E-05,-1.94E-10,,
2652,,,1.94E-05,-1.94E-10,,
2652,,,1.94E-05,-1.94E-10,,
2653,,,1.94E-05,-1.94E-10,,
2653,,,1.94E-05,-1.94E-10,,
2654,,,1.94E-05,-1.94E-10,,
2654,,,1.94E-05,-1.94E-10,,
2655,,,1.94E-05,-1.94E-10,,
2655,,,1.94E-05,-1.94E-10,,
2656,,,1.94E-05,-1.94E-10,,
2656,,,1.94E-05,-1.94E-10,,
2657,,,1.94E-05,-1.94E-10,,
2657,,,1.94E-05,-1.94E-10,,
2658,,,1.94E-05,-1.94E-10,,
2658,,,1.94E-05,-1.94E-10,,
2659,,,1.94E-05,-1.94E-10,,
2659,,,1.94E-05,-1.94E-10,,
2660,,,1.94E-05,-1.94E-10,,
2660,,,1.94E-05,-1.94E-10,,
2661,,,1.94E-05,-1.94E-10,,
2661,,,1.94E-05,-1.94E-10,,
2662,,,1.94E-05,-1.94E-10,,
2662,,,1.94E-05,-1.94E-10,,
2663,,,1.94E-05,-1.94E-10,,
2663,,,1.94E-05,-1.94E-10,,
2664,,,1.94E-05,-1.94E-10,,
2664,,,1.94E-05,-1.94E-10,,
2665,,,1.94E-05,-1.94E-10,,
2665,,,1.94E-05,-1.94E-10,,
2666,,,1.94E-05,-1.94E-10,,
2666,,,1.94E-05,-1.94E-10,,
2667,,,1.94E-05,-1.94E-10,,
2667,,,1.94E-05,-1.94E-10,,
2668,,,1.94E-05,-1.94E-10,,
2668,,,1.94E-05,-1.94E-10,,
2669,,,1.94E-05,-1.94E-10,,
2669,,,1.94E-05,-1.94E-10,,
2670,,,1.94E-05,-1.94E-10,,
2670,,,1.94E-05,-1.94E-10,,
2670.0034,,,671.26117,-1.94E-10,,
2670.0034,,,671.26117,-1.94E-10,,
2670.0034,,,671.26276,1.56E-10,,
2670.0034,,,671.26276,1.56E-10,,
2671,,,9376.106,1.8513112,,
2671,,,9376.106,1.8513112,,
2672,,,9009.927,3.7334895,,
2672,,,9009.927,3.7334895,,
2673,,,8675.122,5.553257,,
2673,,,8675.122,5.553257,,
2674,,,6974.391,7.019142,,
2674,,,6974.391,7.019142,,
2675,,,4546.9595,7.963561,,
2675,,,4546.9595,7.963561,,
2676,,,2085.9097,8.371121,,
2676,,,2085.9097,8.371121,,
2677,,,870.3639,8.504807,,
2677,,,870.3639,8.504807,,
2678,,,632.9212,8.584121,,
2678,,,632.9212,8.584121,,
2679,,,-554.3121,8.418923,,
2679,,,-554.3121,8.418923,,
2680,,,-5540.3765,7.1956925,,
2680,,,-5540.3765,7.1956925,,
2681,,,-8228.599,5.358236,,
2681,,,-8228.599,5.358236,,
2682,,,-8414.364,3.456938,,
2682,,,-8414.364,3.456938,,
2683,,,-5109.428,2.2566943,,
2683,,,-5109.428,2.2566943,,
2684,,,-2972.892,1.5438595,,
2684,,,-2972.892,1.5438595,,
2685,,,-2347.689,0.985638,,
2685,,,-2347.689,0.985638,,
2686,,,-4194.841,0.041948408,,
2686,,,-4194.841,0.041948408,,
2686.1577,,,6.7E-07,-6.7E-12,,
2686.1577,,,6.7E-07,-6.7E-12,,
2687,,,6.7E-07,-6.7E-12,,
2687,,,6.7E-07,-6.7E-12,,
2688,,,6.7E-07,-6.7E-12,,
2688,,,6.7E-07,-6.7E-12,,
2688.008,,,134.85667,-6.7E-12,,
2688.008,,,134.85667,-6.7E-12,,
2688.008,,,134.85715,1E-10,,
2688.008,,,134.85715,1E-10,,
2689,,,893.85254,0.15973647,,
2689,,,893.85254,0.15973647,,
2690,,,10561.421,2.3795218,,
2690,,,10561.421,2.3795218,,
2691,,,8345.448,4.2246957,,
2691,,,8345.448,4.2246957,,
2692,,,6801.2896,5.719662,,
2692,,,6801.2896,5.719662,,
2693,,,2872.2898,6.3669686,,
2693,,,2872.2898,6.3669686,,
2694,,,1523.8531,6.6931057,,
2694,,,1523.8531,6.6931057,,
2695,,,1339.7893,6.972855,,
2695,,,1339.7893,6.972855,,
2696,,,1368.9742,7.260616,,
2696,,,1368.9742,7.260616,,
2697,,,-144.15622,7.2513914,,
2697,,,-144.15622,7.2513914,,
2698,,,-622.57825,7.1208534,,
2698,,,-622.57825,7.1208534,,
2699,,,-1172.9862,6.8590717,,
2699,,,-1172.9862,6.8590717,,
2700,,,-2701.0247,6.259863,,
2700,,,-2701.0247,6.259863,,
2701,,,-2049.798,5.7774506,,
2701,,,-2049.798,5.7774506,,
2702,,,-1027.8165,5.5137506,,
2702,,,-1027.8165,5.5137506,,
2703,,,1504.0183,5.79049,,
2703,,,1504.0183,5.79049,,
2704,,,2151.3513,6.221531,,
2704,,,2151.3513,6.221531,,
2705,,,2716.2646,6.7714844,,
